acr_repo,ecr_repo,tag,in_acr,in_ecr,status
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.1.1_763f08219eba08b00c6a1191cf2dedcdd35548ed",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.1.1_7eb23a1d4b9131f28f16246c3badf24b36ecb847",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.1.1_88618baec4f5ea81dff3d50f3eb1ad6b31c1a63c",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.1.1_997839add41fbaceb433d22b0e3522392f506e06",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.1.1_a92f9703843e34572e25c007b9ac533faa56a695",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.1.1_ab278fd3a5fbcb510452cc926908b80d3d0f6113",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.1.1_be882047961ed3d2d749f25b0dedcbd15b6fdc6c",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.1.1_c9cb463f859aca7c03f1f0962b8b7ff71b1445bc",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.1.1_d788b83a73015d1e4363896cbbe5be44662ebb92",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.1.1_f972a1533e3758cb581392dc42ff9e974234a7e7",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.2.0_696abe8863b398606db3f2eb795aa066243cd642",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_03cb9b0be3a60114d68b908ad84ba5e6584ca6a0",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_05c77444e0bdcf65704f43981104c24849f8a58b",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_34a82bb1ae7aefda6e1326945ecb2977c8d06dac",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_39663fbc37227395ccba5c74c7d7c72c6b0a1849",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_41f139e49321d2c659534c3a0e88896ef64d435f",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_4699990f7f6fb8304670079b3db52b9fb9012918",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_47b14c27fed946d42e7ce2a11c41ad2e86387f16",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_4fa5e35614a183edcf8237550bb0f71a0285eb3e",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_5f00414d771c66cc0ce33ddfc8a4b8792bdb89ba",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_6ae4d93ce2be6feb9db61a3e234f7346ed313a15",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_6e81c90425765d3b80b250b96a8696786ca28dc8",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_7d4ece155354b6b352c8429a694b0b34b67c6548",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_80e30fc2110f6583f4d4a91c675605ede58d956e",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_9b7d0aae99337a2c5ddfc9eef5a4338e5440dbb5",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_9c986ab62b96a6cb4157f38aed4b1269f7d37f07",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_a6fc24ea7735f722af3a8c974c1dc94503dbc57c",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_c7d3030c995135ad3db98cb9db738cb07eeef010",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_c92f1a1719c0ad77a3da89cfbd2b0bbf432809b1",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_cd92db8041b137f1b2d4eacf816cb67479a3d6fb",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_d03e9f0069550d65ccaaeaf1f4af729250db9c1a",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_dad64fa19d99bdbd7db37e3bf8a973b0892095ba",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_db2757f5da72c63f5998036b624caeac30d5b69a",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_f4ab3056baf317a85c02c6a5ca61c7ff4a856d7c",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_f50b4ff49d40c8bd40dc727fa956ea953b069d59",true,true,MATCH
"oneacrefund/roster-dataset","oneacrefund/roster-dataset","v4.3.0_f8853f34060a423a729399003c7fdc808de3f2c9",true,true,MATCH
"[SUMMARY]","oneacrefund/roster-dataset","oneacrefund/roster-dataset","ACR=69","ECR=69","MATCH=69 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/rts-api","oneacrefund/rts-api","2382",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2385",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2457",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2458",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2460",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2461",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2470",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2485",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2486",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2487",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2489",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2522",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2523",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2524",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2525",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2526",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2527",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2530",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2531",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2535",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2536",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2537",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2538",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2552",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2573",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2587",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2588",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2589",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2612",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2616",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2620",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2648",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2650",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2652",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2654",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2655",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2657",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2658",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2659",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2981",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2982",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2984",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2987",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","2989",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3001",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3181",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3185",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3186",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3187",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3188",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3189",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3190",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3296",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3298",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3306",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3307",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3308",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3936",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3937",true,true,MATCH
"oneacrefund/rts-api","oneacrefund/rts-api","3939",true,true,MATCH
"[SUMMARY]","oneacrefund/rts-api","oneacrefund/rts-api","ACR=60","ECR=60","MATCH=60 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3799",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3826",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3827",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3831",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3832",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3855",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3856",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3857",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3860",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3862",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3863",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3868",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3870",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3872",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3874",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3875",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3876",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3887",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3888",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3889",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3892",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3895",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3896",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3897",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3898",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3903",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3911",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3912",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3919",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3921",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3928",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3931",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3936",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3937",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3939",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3943",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3944",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3949",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3963",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3964",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3967",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3968",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3969",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3970",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3971",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3990",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3991",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3993",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","3994",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4003",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4004",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4009",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4010",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4012",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4013",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4014",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4015",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4096",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4099",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4100",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4262",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4263",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4264",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4265",true,true,MATCH
"oneacrefund/rts-consumer","oneacrefund/rts-consumer","4273",true,true,MATCH
"[SUMMARY]","oneacrefund/rts-consumer","oneacrefund/rts-consumer","ACR=65","ECR=65","MATCH=65 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/rts-ui","oneacrefund/rts-ui","1007",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","1008",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","1035",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","1061",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","1444",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","1448",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","1449",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","1450",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","1791",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","20240612.13",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","20240612.15",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","20240612.18",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","20240612.9",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","20240613.1",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","20240613.2",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","20240613.3",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","2226",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","2227",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","2229",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","2231",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","2232",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","926",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","927",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","928",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","932",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","934",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","937",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","938",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","939",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","940",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","941",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","944",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","945",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","952",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","963",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","964",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","966",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","967",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","968",true,true,MATCH
"oneacrefund/rts-ui","oneacrefund/rts-ui","972",true,true,MATCH
"[SUMMARY]","oneacrefund/rts-ui","oneacrefund/rts-ui","ACR=40","ECR=40","MATCH=40 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230814.2",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230821.4",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230821.6",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230821.7",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230822.2",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230822.3",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230822.4",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230822.5",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230908.2",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230908.3",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230911.1",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230919.2",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230922.1",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230925.7",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230926.1",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230926.2",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20230926.3",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20231011.4",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240115.15",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240117.3",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240117.5",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240117.6",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240119.3",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240119.5",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240119.6",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240122.1",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240209.1",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240216.2",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240223.3",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240307.2",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240307.3",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240307.4",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240307.5",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240313.2",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240331.3",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","20240719.13",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","383",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","384",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","386",true,true,MATCH
"oneacrefund/sage-300-core","oneacrefund/sage-300-core","429",true,true,MATCH
"[SUMMARY]","oneacrefund/sage-300-core","oneacrefund/sage-300-core","ACR=40","ECR=40","MATCH=40 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/sage-300-cron-connector","oneacrefund/sage-300-cron-connector","latest",true,true,MATCH
"[SUMMARY]","oneacrefund/sage-300-cron-connector","oneacrefund/sage-300-cron-connector","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/sage-300-cron-proxy","oneacrefund/sage-300-cron-proxy","latest",true,true,MATCH
"[SUMMARY]","oneacrefund/sage-300-cron-proxy","oneacrefund/sage-300-cron-proxy","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/sage-300-rabbitmq-connector","oneacrefund/sage-300-rabbitmq-connector","latest",true,true,MATCH
"[SUMMARY]","oneacrefund/sage-300-rabbitmq-connector","oneacrefund/sage-300-rabbitmq-connector","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/sage-300-rabbitmq-proxy","oneacrefund/sage-300-rabbitmq-proxy","latest",true,true,MATCH
"[SUMMARY]","oneacrefund/sage-300-rabbitmq-proxy","oneacrefund/sage-300-rabbitmq-proxy","ACR=1","ECR=1","MATCH=1 | MISSING_IN_ECR=0 | ECR_ONLY=0"
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1036",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1037",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1038",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1039",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1040",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1042",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1043",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1044",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1045",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1046",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1047",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1048",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1057",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1061",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1064",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1077",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1078",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1080",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1082",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1083",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1103",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1104",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1105",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1106",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1107",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1127",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1130",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1142",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1195",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1213",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1918",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1920",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","1921",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","2198",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","2990",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","2991",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","3003",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","3167",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","3168",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","3170",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","3171",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","3173",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","3175",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","3176",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","3177",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","3178",true,true,MATCH
"oneacrefund/sanction-screen-api","oneacrefund/sanction-screen-api","3179",true,true,MATCH
